Title,Id,Year,Seasons,Maturity Rating,Genre,Synopsis
,80114855,2017,2,A ,Thrillers,In the late 1970s two FBI agents expand criminal science by delving into the psychology of murder and getting uneasily close to all-too-real monsters.
,80234304,2020,1,A ,Drama,"In a 1950s orphanage, a young girl reveals an astonishing talent for chess and begins an unlikely journey to stardom while grappling with addiction."
,80232398,2020,2,A ,Drama,The eight close-knit siblings of the Bridgerton family look for love and happiness in London high society. Inspired by Julia Quinn's bestselling novels.
,70178217,2013,6,A ,Thrillers,"A ruthless politician will stop at nothing to conquer Washington, D.C., in this Emmy and Golden Globe-winning political drama."
,80177342,2018,4,U/A 16+ ,Comedies,Three suburban moms orchestrate a local grocery store heist to escape financial ruin and establish independence -- together.
,81002370,2018,5,U/A 13+ ,Action,"Decades after the tournament that changed their lives, the rivalry between Johnny and Daniel reignites in this sequel to the ""Karate Kid"" films."
,81180964,2020,2,A ,Reality TV,"Cameras follow the banter and bonding between four fun-loving women from Bollywood’s inner circle as they juggle professions, family and friendship."
,80186863,2019,3,U/A 16+ ,Action,"Reunited by their father's death, estranged siblings with extraordinary powers uncover shocking family secrets -- and a looming threat to humanity."
,81587446,2023,1,U/A 13+ ,Reality TV,One hundred contestants in top physical shape compete in a series of grueling challenges to claim the honor — and cash reward — as the last one standing.
,81095095,2021,1,A ,Documentaries,"Suicide, murder... or something else? This docuseries examines chilling truths and theories around the deaths of 11 members of a Delhi family."
,81004536,2021,1,A ,Drama,"From boardrooms to society’s margins, five ambitious women navigate dreams, desires and disappointments in modern Mumbai. Contains underage drug use."
,80209229,2022,1,A ,Horror,"Bizarre nightmares unfold in eight tales of terror in this visually stunning, spine-tingling horror collection curated by Guillermo del Toro."
,80997085,2018,3,A ,Drama,"Witness the birth of the Mexican drug war in the 1980s as a gritty new ""Narcos"" saga chronicles the true story of the Guadalajara cartel's ascent."
,81649877,2023,1,U/A 16+ ,Comedies,A mother with a heart of gold navigates the cutthroat world of private education when her daughter tries to join a celebrity math instructor’s class.
,80235864,2018,1,U/A 16+ ,Drama,"After helping thwart a terrorist attack, a war veteran is assigned to protect a politician who was a main proponent of the very conflict he fought in."
,70264888,2011,6,A ,Drama,"Twisted tales run wild in this mind-bending anthology series that reveals humanity's worst traits, greatest innovations and more."
,80049832,2019,2,U/A 7+ ,Documentaries,Experience our planet's natural beauty and examine how climate change impacts all living creatures in this ambitious documentary of spectacular scope.
,81443485,2023,1,U/A 16+ ,Documentaries,"Follow a group of competitors as they train for the 2022 Invictus Games, a global sporting event founded by Prince Harry for wounded service members."
,80049832,2019,2,U/A 7+ ,Documentaries,Experience our planet's natural beauty and examine how climate change impacts all living creatures in this ambitious documentary of spectacular scope.
,81307163,2023,1,U/A 13+ ,Documentaries,"In 2014, a plane with 239 people aboard vanishes from all radar. This docuseries delves into one of our greatest modern mysteries: Flight MH370."
,81243961,2022,1,U/A 7+ ,Documentaries,Witness the remarkable story of our universe over billions of years and its inextricable link to life on Earth in this sweeping documentary series.
,81384842,2022,1,U/A 16+ ,Documentaries,"In 1990s Mumbai, a crime boss and his network wield unchecked power over the city — until the rise of ""encounter cops,"" who brazenly kill their targets."
,80989924,2019,1,U/A 16+ ,Documentaries,"From the attack on Pearl Harbor to D-Day, the most pivotal events of World War II come to life in this vivid docuseries featuring colorized footage."
,81095095,2021,1,A ,Documentaries,"Suicide, murder... or something else? This docuseries examines chilling truths and theories around the deaths of 11 members of a Delhi family."
,81617079,2023,1,U/A 13+ ,Documentaries,"Featuring archival footage and in-depth celebrity interviews, this docuseries celebrates the life and legacy of Bollywood filmmaking titan Yash Chopra."
,81410436,2023,1,U/A 13+ ,Documentaries,Money holds power over us — but it doesn't have to. Finance expert Ramit Sethi works with people across the US to help them achieve their richest lives.
,81353947,2022,1,U/A 7+ ,Documentaries,"In this wildlife drama, a worsening dry season in the Kalahari Desert leaves prides, packs and herds to rely on the power of family to survive."
,81026055,2020,3,U/A 16+ ,Documentaries,"Real cases of perplexing disappearances, shocking murders and paranormal encounters fuel this gripping revival of the iconic documentary series."
,81170676,2022,1,U/A 7+ ,Documentaries,"Follow the adventures of baby lions, elephants, penguins, pangolins and more as they learn to navigate the highs and lows of life in the wild."
,81498384,2022,1,A ,Documentaries,"A modern take on the British royal drama, this steamy series offers a window into the lives of history's deadliest, sexiest and most iconic monarchs."
,81488464,2021,1,U/A 16+ ,Documentaries,Gripping historical footage and expert commentary give detailed insights into the leading figures and decisive turning points of World War II.
,80244996,2019,1,U/A 7+ ,Documentaries,Embark on a global cultural journey into street food and discover the stories of the people who create the flavorful dishes.
,81439256,2022,1,U/A 16+ ,Documentaries,"From their courtship to their exit from royal life, Harry and Meghan share their complex journey in their own words in this docuseries."
,80204890,2019,5,U/A 16+ ,Documentaries,"Drivers, managers and team owners live life in the fast lane — both on and off the track — during each cutthroat season of Formula 1 racing."
,81211003,2022,1,U/A 13+ ,Documentaries,"Journalist Graham Hancock travels the globe hunting for evidence of mysterious, lost civilizations dating back to the last Ice Age."
,81005126,2022,1,U/A 16+ ,Documentaries,"Beloved worldwide but also a lightning rod for criticism, Neymar shares the highs and lows of his personal life and brilliant football career."
,80990073,2020,1,U/A 13+ ,Documentaries,"This investigative docuseries explores the greed, fraud and corruption that built up — and ultimately brought down — India’s most infamous tycoons."
,80990771,2020,2,A ,Documentaries,Ottoman Sultan Mehmed II wages an epic campaign to take the Byzantine capital of Constantinople and shapes the course of history for centuries.
,81018709,2021,1,U/A 7+ ,Documentaries,"Though claims of extraterrestrial encounters have long been dismissed, many believe the existence of UFOs is not just likely, but a certainty."
,81312877,2022,1,U/A 7+ ,Documentaries,Financial advisers share their simple tips on spending less and saving more with people looking to take control of their funds and achieve their goals.
,81036559,2021,1,U/A 7+ ,Documentaries,"Using innovative technology, this docuseries explores nature from a fresh perspective as animals use color to survive and thrive in the wild."
,81230204,2023,1,U/A 16+ ,Documentaries,"As Egypt's last pharaoh, Cleopatra fights to protect her throne, family and legacy in this docudrama featuring reenactments and expert interviews."
,81000068,2021,1,U/A 16+ ,Documentaries,Cameras following Bengaluru police on the job offer a rare glimpse into the complex and challenging inner workings of four major crime investigations.
,81098586,2019,2,A ,Documentaries,"Ever wonder what's happening inside your head? From dreaming to anxiety disorders, discover how your brain works with this illuminating series."
,80989772,2021,1,U/A 16+ ,Documentaries,"Ruling with an iron fist requires an aspiring dictator to know the playbook for absolute power, as history's despots prove in this sardonic docuseries."
,81315804,2021,1,A ,Documentaries,"This unflinching series documents the 9/11 terrorist attacks, from Al Qaeda's roots in the 1980s to America's response, both at home and abroad."
,81644798,2023,1,A ,Documentaries,"Showing both testimonies side-by-side for the first time, this series explores the trial that set Hollywood ablaze and the online fallout that ensued."
,81312835,2022,4,U/A 7+ ,Documentaries,"Bomman and Bellie, a couple in south India, devote their lives to caring for an orphaned baby elephant named Raghu, forging a family like no other."
,81610578,2022,1,A ,Documentaries,"A vicious predator’s brutal — and murderous — pursuit of women sends a faltering police force on a wild hunt, while a state reels in terror."
,81028336,2020,1,U/A 13+ ,Documentaries,"In this revealing documentary, Taylor Swift embraces her role as a songwriter and performer — and as a woman harnessing the full power of her voice."
,80096545,2016,3,A ,Documentaries,"This stylish mix of documentary and lavish historical epic chronicles the turbulent, violent reigns of Commodus, Julius Caesar and Caligula."
,80145240,2018,1,A ,Documentaries,"When a controversial cult leader builds a utopian city in the Oregon desert, conflict with the locals escalates into a national scandal."
,81424332,2022,1,U/A 16+ ,Documentaries,A community of amateur traders enacts a daring plan to get rich quick and wreak havoc on the stock market. But can they beat Wall Street at its own game?
,81447086,2022,1,U/A 7+ ,Documentaries,Cat experts dive into the mind of the feline to reveal the true capabilities of the pouncing pet in this captivating and cuddly documentary.
,81111324,2022,2,U/A 16+ ,Documentaries,Elon Musk and SpaceX engineers embark on a historic mission to return NASA astronauts to the International Space Station and revolutionize space travel.
,81074662,2021,5,U/A 13+ ,Documentaries,They've built a movement out of minimalism. Longtime friends Joshua Fields Millburn and Ryan Nicodemus share how our lives can be better with less.
,80118100,2018,2,U/A 16+ ,Documentaries,"From crippling payday loans to cars that cheat emissions tests, this investigative series exposes brazen acts of corporate greed and corruption."
,81290872,2022,1,U/A 13+ ,Drama,"As a righteous cop pursues a merciless criminal in Bihar, he finds himself navigating a deadly chase and a moral battle mired in corruption."
,81094382,2019,1,U/A 13+ ,Comedies,"From the death of romance in marriage to the injustices of modern-day parenting, Amit Tandon shares wisdom and wisecracks as a battle-scarred family guy."
,81229406,2023,1,A ,Drama,Three students from a poor neighborhood join an exclusive high school for Delhi elite where dark secrets and rumors ultimately lead to murder.
,80991033,2018,2,A ,Romance,"In the companion to 2013's ""Bombay Talkies,"" four short films by four of India's biggest directors explore love, sex and relationships in modern India."
,81313283,2023,1,A ,Thrillers,"Rana Naidu is the go-to problem solver for the rich and famous. But when his father is released from jail, the one mess he can't handle may be his own."
,81011159,2016,4,U/A 16+ ,Comedies,"A cohabiting couple in their 20s navigate the ups and downs of work, modern-day relationships and finding themselves in contemporary Mumbai."
,80220079,2020,2,A ,Romance,"After a disastrous set-up by their families, two teens strike up a tentative friendship at their summer program — but deeper feelings aren’t far behind."
,81305487,2023,1,U/A 16+ ,Thrillers,A flight attendant and her boyfriend must steal a cache of diamonds to clear an old debt — but the plan spins into mayhem when the plane is hijacked.
,81076113,2020,1,U/A 16+ ,Thrillers,"When a doctor gets jailed for a string of shocking murders, his loyal wife sets out to commit a copycat crime to prove his innocence."
,81249783,2021,2,U/A 13+ ,Comedies,"In a city of coaching centers known to train India’s finest collegiate minds, an earnest but unexceptional student and his friends navigate campus life."
,80225885,2019,1,A ,Thrillers,"Years after a disastrous job in Balochistan, a former Indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission."
,81095095,2021,1,A ,Documentaries,"Suicide, murder... or something else? This docuseries examines chilling truths and theories around the deaths of 11 members of a Delhi family."
,80202134,2017,1,U/A 7+ ,Reality TV,Athletes from India and five other countries battle for honor on the toughest obstacle course ever created. Sarah-Jane Dias and Vidyut Jammwal host.
,81386962,2022,5,U/A 13+ ,Comedies,"From the liquid courage behind his tweets to the sobering realities of making it in Mumbai, Kapil's pouring his heart out — with a heavy glug of humor."
,81225175,2022,1,A ,Thrillers,A veteran cop sees the chance to prove himself when murder and a stranger's grisly torture plot shake the walls of a sleepy desert town.
,81004536,2021,1,A ,Drama,"From boardrooms to society’s margins, five ambitious women navigate dreams, desires and disappointments in modern Mumbai. Contains underage drug use."
,81292944,2020,1,U/A 13+ ,Drama,Flight Lieutenant Gunjan Saxena makes history in her journey from aspiring aviator to India’s first female combat pilot in the Kargil War.
,81324386,2021,1,U/A 16+ ,Comedies,"With satirical sketches, cheeky debates and blistering roasts, 16 of India’s wittiest entertainers compete in teams to be named the ultimate comedy champs."
,81177241,2021,2,U/A 13+ ,Drama,"A devoted grandson’s mission to reunite his ailing grandmother with her ancestral home turns into a complicated, comic cross-border affair."
,81417638,2023,1,U/A 16+ ,Drama,"The shocking murder of a journalist thrusts a leading crime reporter into a nexus of police, media and the Mumbai underworld as she fights for justice."
,80245450,2018,1,A ,Horror,"When a new prisoner at a military detention center exhibits eerie behavior, a young interrogator’s search for the truth becomes a battle for survival."
,81511260,2023,1,U/A 13+ ,Drama,"When two prized jackfruits disappear from a politician's garden, a spirited cop's investigation takes an unexpected turn as she digs for the truth."
,81312464,2023,1,U/A 16+ ,Reality TV,Eight social media stars forgo their fame and followers as they vie for the title of ultimate influencer in this unpredictable reality show.
,81189912,2019,1,U/A 13+ ,Action,"A notorious thief allies with a street racer for a grand heist involving an elaborate game of deceit with authorities, who have their own dirty secrets."
,81294132,2020,2,U/A 13+ ,Romance,"Eager to marry but constantly rejected by women, a bachelor hopes to win over a former crush by accepting help from an unlikely source: her mother."
,81206929,2021,2,A ,Drama,Four shorts explore the surprising ways in which unexpected catalysts inflame the uncomfortable emotions simmering under fractured relationships.
,80222951,2019,1,U/A 16+ ,Thrillers,"In a near-future world where an oppressive regime segregates society, one woman skirts the system to search for the daughter taken from her years ago."
,81122196,2020,2,A ,Comedies,"Real life mom-daughter duo Neena and Masaba Gupta play versions of themselves in this playful, fictional peek into their lives in fashion and film."
,80194558,2018,1,U/A 13+ ,Drama,Two teen cricket prodigies struggle against their overbearing father and a system stacked against them to realize their own ambitions and identities.
,81144153,2021,2,U/A 16+ ,Thrillers,A troubled divorcée fixates on a seemingly ideal couple from afar until a shocking observation sends her spiraling straight into a knotty murder case.
,81423081,2022,1,U/A 16+ ,Drama,"Haunted by her past, a talented singer with a rising career copes with the pressure of success, a mother's disdain and the voices of doubt within her."
,81110816,2022,1,U/A 16+ ,Romance,"When an earnest matchmaker moves into an office next to a cynical divorce attorney, their bitter conflict is complicated by a growing attraction."
,81061789,2020,1,U/A 16+ ,Horror,"Hired to displace tribal villagers to make way for a new highway, officials unearth an old curse and an army of British soldier-zombies."
,81173113,2022,1,U/A 16+ ,Romance,"Relentlessly pursued by a powerful politician’s daughter who will do anything to make him hers, a man slips down a dark, risky path to reclaim his life."
,81133092,2022,1,U/A 16+ ,Drama,"When India’s most famous actress goes missing, the search for her chips away at the flawless facade of her life and family, revealing painful truths."
,81116486,2020,1,A ,Drama,"When a college heartthrob is accused of rape by a less popular student, his girlfriend navigates various versions of the story in search of the truth."
,81269716,2020,2,A ,Thrillers,"When a newly married landlord is murdered, a misfit cop’s investigation is complicated by the victim’s secretive family and his own conflicted heart."
,80997361,2020,1,U/A 16+ ,Thrillers,"Demoted to an academy job, a cop trains five foolhardy students as assassins in his risky revenge plot against police corruption and the underworld."
,81537953,2022,2,U/A 16+ ,Comedies,"Badru hopes her volatile husband will reform if he stops drinking. But when his rage goes too far, she and her mom boldly, albeit clumsily, seek revenge."
,81074367,2018,1,A ,Drama,"A couple’s caustic, increasingly jarring interactions over a Mumbai evening strain their relationship until it threatens to break at its fraying seams."
,81090319,2020,2,A ,Thrillers,"Married Alma spends a fateful weekend away from home that ignites passion, ends in tragedy and leads her to question the truth about those close to her."
,81025696,2021,2,A ,Drama,"Free-spirited Georgia and her two kids, Ginny and Austin, move north in search of a fresh start but find that the road to new beginnings can be bumpy."
,80212986,2020,3,A ,Drama,"A writer in creative and marital crises finds support from three friends, who are also discovering themselves. Based on the novels by Elísabet Benavent."
,80025678,2016,5,A ,Drama,"Inspired by real events, this fictional dramatization tells the story of Queen Elizabeth II and the political and personal events that shaped her reign."
,81037371,2020,3,U/A 16+ ,Comedies,"After landing her dream job in Paris, Chicago marketing exec Emily Cooper embraces her adventurous new life while juggling work, friends and romance."
,81518991,2022,1,A ,Drama,Brilliant attorney Woo Young-woo tackles challenges in the courtroom and beyond as a newbie at a top law firm and a woman on the autism spectrum.
,81361096,2023,1,U/A 16+ ,Drama,"Fame. Money. Power. Seo A-ri achieves social media stardom overnight — but deadly consequences await in this glitzy, gilded world of influencers."
,81509440,2022,1,U/A 13+ ,Romance,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal."
,81416533,2023,2,U/A 13+ ,Action,An intelligence operative for a shadowy global peacekeeping agency races to stop a hacker from stealing its most valuable — and dangerous — weapon.
,80220079,2020,2,A ,Romance,"After a disastrous set-up by their families, two teens strike up a tentative friendship at their summer program — but deeper feelings aren’t far behind."
,81140470,2021,2,A ,Comedies,"To build an innovative sex app and win a tech competition, a sexually inexperienced student and her friends must explore the daunting world of intimacy."
,70242311,2013,7,A ,Comedies,"When a past crime catches up with her, a privileged New Yorker ends up in a women's prison, where she quickly makes friends and foes."
,81324724,2023,1,U/A 13+ ,Comedies,A new love story unfolds when teen matchmaker Kitty reunites with her long-distance boyfriend at the same boarding school attended by her late mother.
,80236319,2021,2,U/A 16+ ,Fantasy,Dark forces conspire against orphan mapmaker Alina Starkov when she unleashes an extraordinary power that could change the fate of her war-torn world.
,80179905,2018,2,A ,Comedies,"A bullied teenager turns to beauty pageants as a way to exact her revenge, with the help of a disgraced coach who soon realizes he's in over his head."
,81011159,2016,4,U/A 16+ ,Comedies,"A cohabiting couple in their 20s navigate the ups and downs of work, modern-day relationships and finding themselves in contemporary Mumbai."
,80186863,2019,3,U/A 16+ ,Action,"Reunited by their father's death, estranged siblings with extraordinary powers uncover shocking family secrets -- and a looming threat to humanity."
,81260283,2020,1,U/A 16+ ,Fantasy,"A modern-day Korean emperor passes through a mysterious portal and into a parallel world, where he encounters a feisty police detective."
,80234304,2020,1,A ,Drama,"In a 1950s orphanage, a young girl reveals an astonishing talent for chess and begins an unlikely journey to stardom while grappling with addiction."
,80198991,2017,7,A ,Comedies,"Maternity leave is over and it's time for these four moms to return to work while navigating kids, bosses, love and life in modern-day Toronto."
,81430282,2021,1,U/A 16+ ,Romance,"When the crown prince is killed, his twin sister assumes the throne while trying to keep her identity and affection for her first love a royal secret."
,70285581,2014,7,A ,Drama,This epic tale adapted from Diana Gabaldon's popular series of fantasy-romance novels focuses on the drama of two time-crossed lovers.
,81004536,2021,1,A ,Drama,"From boardrooms to society’s margins, five ambitious women navigate dreams, desires and disappointments in modern Mumbai. Contains underage drug use."
,81649877,2023,1,U/A 16+ ,Comedies,A mother with a heart of gold navigates the cutthroat world of private education when her daughter tries to join a celebrity math instructor’s class.
,81308413,2020,1,U/A 16+ ,Drama,Modernity confronts tradition in post-Partition India as a young student resists an arranged marriage and a politician’s son has a transgressive affair.
,81026251,2018,2,U/A 7+ ,Music Non-Fiction,"Taylor Swift takes the stage in Dallas for the reputation Stadium Tour and celebrates a monumental night of music, memories and visual magic."
,80240027,2019,4,U/A 16+ ,Drama,"Searching for a fresh start, a nurse practitioner moves from LA to a remote northern California town and is surprised by what — and who — she finds."
,80218885,2022,2,U/A 13+ ,Fantasy,Best friends Sophie and Agatha find their bond put to the test when they're whisked away to a magical school for future fairy-tale heroes and villains.
,81476441,2022,2,A ,Romance,Unhappily married aristocrat Lady Chatterley begins a torrid affair — and falls deeply in love — with the gamekeeper on her husband's country estate.
,81104486,2022,1,A ,Drama,"An artist finds romance with a chef in Italy and embarks on a life-changing journey of love, loss, resilience and hope across cultures and continents."
,81059939,2022,2,U/A 13+ ,Romance,Teens Charlie and Nick discover their unlikely friendship might be something more as they navigate school and young love in this coming-of-age series.
,81517168,2022,1,U/A 13+ ,Drama,"In a time when dreams seem out of reach, a teen fencer pursues big ambitions and meets a hardworking young man who seeks to rebuild his life."
,81122196,2020,2,A ,Comedies,"Real life mom-daughter duo Neena and Masaba Gupta play versions of themselves in this playful, fictional peek into their lives in fashion and film."
,80239866,2020,3,U/A 16+ ,Drama,"Lifelong friends Maddie, Helen and Dana Sue lift each other up as they juggle relationships, family and careers in the small, Southern town of Serenity."
,81294132,2020,2,U/A 13+ ,Romance,"Eager to marry but constantly rejected by women, a bachelor hopes to win over a former crush by accepting help from an unlikely source: her mother."
,81133092,2022,1,U/A 16+ ,Drama,"When India’s most famous actress goes missing, the search for her chips away at the flawless facade of her life and family, revealing painful truths."
,81472752,2022,2,U/A 13+ ,Romance,"In 1999, a teen girl keeps close tabs on a boy in school on behalf of her deeply smitten best friend – then she gets swept up in a love story of her own."
,81288983,2023,1,A ,Drama,"Amid an international crisis, a career diplomat juggles her new high-profile job as ambassador to the UK and her turbulent marriage to a political star."
,81173113,2022,1,U/A 16+ ,Romance,"Relentlessly pursued by a powerful politician’s daughter who will do anything to make him hers, a man slips down a dark, risky path to reclaim his life."
,81206929,2021,2,A ,Drama,Four shorts explore the surprising ways in which unexpected catalysts inflame the uncomfortable emotions simmering under fractured relationships.
,81383247,2023,1,U/A 7+ ,Kids,"After a guardian of magical jewels turns an awkward girl and a popular boy into superheroes, they can never reveal their identities — even to each other."
,80237245,2023,1,U/A 7+ ,Kids,"A stick-wielding monkey teams with a young girl on an epic quest for immortality, battling demons, dragons, gods — and his own ego — along the way."
,80232926,2020,3,U/A 16+ ,Drama,"In a Norwegian town poisoned by pollution and rattled by melting glaciers, the End Times feel all too real. It’ll take a legend to battle an old evil."
,81323551,2020,2,U/A 16+ ,Action,"Noodle shop employees by day and demon hunters by night, the Counters use special abilities to chase down malevolent spirits that prey on humans."
,81227574,2022,2,U/A 7+ ,Kids,"Legendary warrior Po teams up with an elite English knight on a global quest to rescue magical weapons, restore his reputation — and save the world!"
,81273085,2020,8,U ,Kids,"Learn letters, numbers, animal sounds and more with JJ in this musical series that brings fun times with nursery rhymes for the whole family!"
,81214929,2023,1,U/A 13+ ,Documentaries,Travel around the world with author Dan Buettner to discover five unique communities where people live extraordinarily long and vibrant lives.
,81025696,2021,2,A ,Drama,"Free-spirited Georgia and her two kids, Ginny and Austin, move north in search of a fresh start but find that the road to new beginnings can be bumpy."
,80211991,2018,4,A ,Thrillers,"A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by."
,81111279,2023,1,U/A 16+ ,Documentaries,"This docuseries follows the rise and fall of Veerappan, a dreaded smuggler whose bloody reign sparked a 20-year-long manhunt in south India."
,81633804,2023,2,U/A 16+ ,Action,"In the 1970s, an undercover Indian spy takes on a deadly mission to expose a covert nuclear weapons program in the heart of Pakistan."
,81361096,2023,1,U/A 16+ ,Drama,"Fame. Money. Power. Seo A-ri achieves social media stardom overnight — but deadly consequences await in this glitzy, gilded world of influencers."
,80025678,2016,5,A ,Drama,"Inspired by real events, this fictional dramatization tells the story of Queen Elizabeth II and the political and personal events that shaped her reign."
,81149450,2022,2,A ,Drama,"In this sequel to ""Vikings,"" a hundred years have passed and a new generation of legendary heroes arises to forge its own destiny — and make history."
,81221380,2021,2,U/A 16+ ,Drama,"On an epic adventure across a post-apocalyptic world, a lovable boy who's part human and part deer searches for family and home with a gruff protector."
,80113612,2015,4,A ,Action,"A top Israeli agent comes out of retirement to hunt for a Palestinian fighter he thought he'd killed, setting a chaotic chain of events into motion."
,81443393,2023,1,U/A 16+ ,Drama,"When an NRI bridegroom is found dead days before his wedding, two cops must unravel the troubling case as turbulence unfolds in their own lives."
,80049832,2019,2,U/A 7+ ,Documentaries,Experience our planet's natural beauty and examine how climate change impacts all living creatures in this ambitious documentary of spectacular scope.
,81037371,2020,3,U/A 16+ ,Comedies,"After landing her dream job in Paris, Chicago marketing exec Emily Cooper embraces her adventurous new life while juggling work, friends and romance."
,81303831,2022,2,U/A 16+ ,Thrillers,"Sidelined after an accident, hotshot Los Angeles lawyer Mickey Haller restarts his career — and his trademark Lincoln — when he takes on a murder case."
,81324724,2023,1,U/A 13+ ,Comedies,A new love story unfolds when teen matchmaker Kitty reunites with her long-distance boyfriend at the same boarding school attended by her late mother.
,81511881,2023,1,U/A 16+ ,Drama,A competitive biker takes the identity of her long-lost identical twin sister to bring her killers to justice and get the truth behind their separation.
,81305487,2023,1,U/A 16+ ,Thrillers,A flight attendant and her boyfriend must steal a cache of diamonds to clear an old debt — but the plan spins into mayhem when the plane is hijacked.
,81450827,2023,1,U/A 16+ ,Thrillers,"While monitoring an emergency line, a vigilant FBI agent answers a call that plunges him into a deadly conspiracy involving a mole at the White House."
,81671426,2023,1,U/A 13+ ,Romance,"Ban Ji-eum can endlessly reincarnate. But when her 18th life gets cut short, she dedicates the next one to finding her now grown-up childhood love."
,80220679,2021,2,A ,Fantasy,"Determined to master their enchanting powers, a group of teens navigate rivalry, romance and supernatural studies at Alfea, a magical boarding school."
,81416533,2023,2,U/A 13+ ,Action,An intelligence operative for a shadowy global peacekeeping agency races to stop a hacker from stealing its most valuable — and dangerous — weapon.
,81553437,2023,1,A ,Thrillers,A married professor is pulled into a passionate affair with a younger man that uncovers a path of tragedy and betrayal from those closest to her.
,81313283,2023,1,A ,Thrillers,"Rana Naidu is the go-to problem solver for the rich and famous. But when his father is released from jail, the one mess he can't handle may be his own."
,81476183,2023,1,A ,Drama,"Young Queen Charlotte's marriage to King George of England sparks an epic love story and transforms high society in this ""Bridgerton"" universe prequel."
,80200942,2018,6,A ,Drama,"When three working-class teens enroll in an exclusive private school in Spain, the clash between them and the wealthy students leads to murder."
,81098494,2023,2,A ,Action,"Back from the brink of death, highly skilled commando Tyler Rake takes on another dangerous mission: saving the imprisoned family of a ruthless gangster."
,81519223,2022,1,A ,Drama,"Years after surviving horrific abuse in high school, a woman puts an elaborate revenge scheme in motion to make the perpetrators pay for their crimes."
,81444051,2023,1,U/A 16+ ,Action,Two young boxers band together with a benevolent moneylender to take down a ruthless loan shark who preys on the financially desperate.
,80236318,2020,3,A ,Drama,"On an island of haves and have-nots, teen John B enlists his three best friends to hunt for a legendary treasure linked to his father's disappearance."
,81443485,2023,1,U/A 16+ ,Documentaries,"Follow a group of competitors as they train for the 2022 Invictus Games, a global sporting event founded by Prince Harry for wounded service members."
,81287562,2022,1,A ,Drama,"Across more than a decade, 17 teen boys and young men were murdered by convicted killer Jeffrey Dahmer. How did he evade arrest for so long?"
,80218200,2018,4,A ,Action,"After striking out on his own, Batman's former partner Dick Grayson encounters a number of troubled young heroes in desperate need of a mentor."
,81294811,2022,2,U/A 7+ ,Kids,"When an explosive battle with Dr. Eggman shatters the universe, Sonic races through parallel dimensions to reconnect with his friends and save the world."
,81478540,2023,1,A ,Horror,"Eight horror-loving friends fight for their lives when a killer clown who seems to know the grim secret they share begins to pick them off, one by one."
,80104198,2018,3,U/A 7+ ,Sci-Fi,"After crash-landing on an alien planet, the Robinson family fights against all odds to survive and escape. But they're surrounded by hidden dangers."
,81237994,2022,1,A ,Horror,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.
,80211991,2018,4,A ,Thrillers,"A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by."
