Title,Id,Year,Seasons,Maturity Rating,Genre,Synopsis
,81511881,2023,1,U/A 16+ ,Drama,A competitive biker takes the identity of her long-lost identical twin sister to bring her killers to justice and get the truth behind their separation.
,81361096,2023,1,U/A 16+ ,Drama,"Fame. Money. Power. Seo A-ri achieves social media stardom overnight — but deadly consequences await in this glitzy, gilded world of influencers."
,81221380,2021,2,U/A 16+ ,Drama,"On an epic adventure across a post-apocalyptic world, a lovable boy who's part human and part deer searches for family and home with a gruff protector."
,81149450,2022,2,A ,Drama,"In this sequel to ""Vikings,"" a hundred years have passed and a new generation of legendary heroes arises to forge its own destiny — and make history."
,81303831,2022,2,U/A 16+ ,Thrillers,"Sidelined after an accident, hotshot Los Angeles lawyer Mickey Haller restarts his career — and his trademark Lincoln — when he takes on a murder case."
,80113612,2015,4,A ,Action,"A top Israeli agent comes out of retirement to hunt for a Palestinian fighter he thought he'd killed, setting a chaotic chain of events into motion."
,80025678,2016,5,A ,Drama,"Inspired by real events, this fictional dramatization tells the story of Queen Elizabeth II and the political and personal events that shaped her reign."
,80200942,2018,6,A ,Drama,"When three working-class teens enroll in an exclusive private school in Spain, the clash between them and the wealthy students leads to murder."
,81443393,2023,1,U/A 16+ ,Drama,"When an NRI bridegroom is found dead days before his wedding, two cops must unravel the troubling case as turbulence unfolds in their own lives."
,81287562,2022,1,A ,Drama,"Across more than a decade, 17 teen boys and young men were murdered by convicted killer Jeffrey Dahmer. How did he evade arrest for so long?"
,81324724,2023,1,U/A 13+ ,Comedies,A new love story unfolds when teen matchmaker Kitty reunites with her long-distance boyfriend at the same boarding school attended by her late mother.
,80117803,2019,2,U/A 7+ ,Kids,A widowed mom sets out to solve the mystery surrounding her young son's emerging superpowers while keeping his extraordinary gifts under wraps.
,81159258,2019,1,U/A 13+ ,Romance,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide."
,81249783,2021,2,U/A 13+ ,Comedies,"In a city of coaching centers known to train India’s finest collegiate minds, an earnest but unexceptional student and his friends navigate campus life."
,81011159,2016,4,U/A 16+ ,Comedies,"A cohabiting couple in their 20s navigate the ups and downs of work, modern-day relationships and finding themselves in contemporary Mumbai."
,81518991,2022,1,A ,Drama,Brilliant attorney Woo Young-woo tackles challenges in the courtroom and beyond as a newbie at a top law firm and a woman on the autism spectrum.
,80113647,2016,3,A ,Drama,America's fate rests in the hands of a low-level official after an attack on Washington decimates the government in this gripping political thriller.
,80220679,2021,2,A ,Fantasy,"Determined to master their enchanting powers, a group of teens navigate rivalry, romance and supernatural studies at Alfea, a magical boarding school."
,80236318,2020,3,A ,Drama,"On an island of haves and have-nots, teen John B enlists his three best friends to hunt for a legendary treasure linked to his father's disappearance."
,80220079,2020,2,A ,Romance,"After a disastrous set-up by their families, two teens strike up a tentative friendship at their summer program — but deeper feelings aren’t far behind."
,81365087,2021,1,U/A 16+ ,Drama,"During a visit to his motherland, a Korean-Italian mafia lawyer gives an unrivaled conglomerate a taste of its own medicine with a side of justice."
,81313283,2023,1,A ,Thrillers,"Rana Naidu is the go-to problem solver for the rich and famous. But when his father is released from jail, the one mess he can't handle may be his own."
,81671426,2023,1,U/A 13+ ,Romance,"Ban Ji-eum can endlessly reincarnate. But when her 18th life gets cut short, she dedicates the next one to finding her now grown-up childhood love."
,80117470,2017,4,A ,Drama,High school student Clay Jensen lands in the center of a series of heartbreaking mysteries set in motion by a friend's tragic suicide.
,81476183,2023,1,A ,Drama,"Young Queen Charlotte's marriage to King George of England sparks an epic love story and transforms high society in this ""Bridgerton"" universe prequel."
,80074249,2015,5,A ,Drama,"As Alfred the Great defends his kingdom from Norse invaders, Uhtred -- born a Saxon but raised by Vikings -- seeks to claim his ancestral birthright."
,80177458,2020,3,A ,Sci-Fi,"Earth has frozen over and the last surviving humans live on a giant train circling the globe, struggling to coexist amid the delicate balance onboard."
,81519223,2022,1,A ,Drama,"Years after surviving horrific abuse in high school, a woman puts an elaborate revenge scheme in motion to make the perpetrators pay for their crimes."
,81243992,2020,1,U/A 13+ ,Romance,An extraordinary road to emotional healing opens up for an antisocial children's book writer and a selfless psych ward caretaker when they cross paths.
,81444051,2023,1,U/A 16+ ,Action,Two young boxers band together with a benevolent moneylender to take down a ruthless loan shark who preys on the financially desperate.
,81281063,2022,1,A ,Drama,"Living under an alias, a former police informant is summoned to infiltrate a major drug empire but uncovers a dangerous connection to his dark past."
,81193309,2020,1,U/A 13+ ,Drama,"In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality."
,81517188,2022,2,U/A 16+ ,Fantasy,"A powerful sorceress in a blind woman's body encounters a man from a prestigious family, who wants her help to change his destiny."
,81516491,2023,1,A ,Thrillers,An office worker who is insecure about her looks becomes a masked internet personality by night — until a chain of ill-fated events overtakes her life.
,80241239,2020,3,A ,Fantasy,"After their dad's murder, three siblings move with their mom to his ancestral estate, where they discover magical keys that unlock powers — and secrets."
,80117552,2017,4,A ,Thrillers,"A financial adviser drags his family from Chicago to the Missouri Ozarks, where he must launder $500 million in five years to appease a drug boss."
,81002370,2018,5,U/A 13+ ,Action,"Decades after the tournament that changed their lives, the rivalry between Johnny and Daniel reignites in this sequel to the ""Karate Kid"" films."
,81252980,2023,1,A ,Drama,"A talented, voyeuristic hacker finds herself thrust into a dangerous investigation after her sex worker neighbor leaves for a weekend trip."
,81443393,2023,1,U/A 16+ ,Drama,"When an NRI bridegroom is found dead days before his wedding, two cops must unravel the troubling case as turbulence unfolds in their own lives."
,81450827,2023,1,U/A 16+ ,Thrillers,"While monitoring an emergency line, a vigilant FBI agent answers a call that plunges him into a deadly conspiracy involving a mole at the White House."
,81324724,2023,1,U/A 13+ ,Comedies,A new love story unfolds when teen matchmaker Kitty reunites with her long-distance boyfriend at the same boarding school attended by her late mother.
,81287562,2022,1,A ,Drama,"Across more than a decade, 17 teen boys and young men were murdered by convicted killer Jeffrey Dahmer. How did he evade arrest for so long?"
,80220079,2020,2,A ,Romance,"After a disastrous set-up by their families, two teens strike up a tentative friendship at their summer program — but deeper feelings aren’t far behind."
,81553437,2023,1,A ,Thrillers,A married professor is pulled into a passionate affair with a younger man that uncovers a path of tragedy and betrayal from those closest to her.
,81476183,2023,1,A ,Drama,"Young Queen Charlotte's marriage to King George of England sparks an epic love story and transforms high society in this ""Bridgerton"" universe prequel."
,81313283,2023,1,A ,Thrillers,"Rana Naidu is the go-to problem solver for the rich and famous. But when his father is released from jail, the one mess he can't handle may be his own."
,81249783,2021,2,U/A 13+ ,Comedies,"In a city of coaching centers known to train India’s finest collegiate minds, an earnest but unexceptional student and his friends navigate campus life."
,81443485,2023,1,U/A 16+ ,Documentaries,"Follow a group of competitors as they train for the 2022 Invictus Games, a global sporting event founded by Prince Harry for wounded service members."
,81444051,2023,1,U/A 16+ ,Action,Two young boxers band together with a benevolent moneylender to take down a ruthless loan shark who preys on the financially desperate.
,81281063,2022,1,A ,Drama,"Living under an alias, a former police informant is summoned to infiltrate a major drug empire but uncovers a dangerous connection to his dark past."
,81304948,2023,1,A ,Thrillers,"Camila meets her Prince Charming through a dating app. After an idyllic romance, she plans to surprise him — only to end up trapped in a false paradise."
,80225885,2019,1,A ,Thrillers,"Years after a disastrous job in Balochistan, a former Indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission."
,80234304,2020,1,A ,Drama,"In a 1950s orphanage, a young girl reveals an astonishing talent for chess and begins an unlikely journey to stardom while grappling with addiction."
,81307163,2023,1,U/A 13+ ,Documentaries,"In 2014, a plane with 239 people aboard vanishes from all radar. This docuseries delves into one of our greatest modern mysteries: Flight MH370."
,80989924,2019,1,U/A 16+ ,Documentaries,"From the attack on Pearl Harbor to D-Day, the most pivotal events of World War II come to life in this vivid docuseries featuring colorized footage."
,81587446,2023,1,U/A 13+ ,Reality TV,One hundred contestants in top physical shape compete in a series of grueling challenges to claim the honor — and cash reward — as the last one standing.
,80209229,2022,1,A ,Horror,"Bizarre nightmares unfold in eight tales of terror in this visually stunning, spine-tingling horror collection curated by Guillermo del Toro."
,81476887,2023,1,U/A 16+ ,Action,A British woman's tranquil life in Barcelona spirals out of control when an armed robbery at a supermarket exposes her secret... and violent past.
,81410436,2023,1,U/A 13+ ,Documentaries,Money holds power over us — but it doesn't have to. Finance expert Ramit Sethi works with people across the US to help them achieve their richest lives.
,81417638,2023,1,U/A 16+ ,Drama,"The shocking murder of a journalist thrusts a leading crime reporter into a nexus of police, media and the Mumbai underworld as she fights for justice."
,80998491,2019,3,A ,Comedies,"Struggling to come to terms with his wife's death, a writer for a newspaper adopts a gruff new persona in an effort to push away those trying to help."
,81059939,2022,2,U/A 13+ ,Romance,Teens Charlie and Nick discover their unlikely friendship might be something more as they navigate school and young love in this coming-of-age series.
,81034661,2021,1,U/A 16+ ,Drama,The bullied outcasts at prestigious Al Rawabi School for Girls plot a series of risky takedowns to get back at their tormentors.
,80992058,2023,1,A ,Thrillers,"A master thief and his crew attempt an epic and elaborate heist worth $7 billion dollars — but betrayal, greed and other threats undermine their plans."
,80189221,2018,1,A ,Horror,"Flashing between past and present, a fractured family confronts haunting memories of their old home and the terrifying events that drove them from it."
,80214497,2022,1,U/A 16+ ,Thrillers,"When mysterious events change the course of an immigrant ship headed for New York in 1899, a mind-bending riddle unfolds for its bewildered passengers."
,81516491,2023,1,A ,Thrillers,An office worker who is insecure about her looks becomes a masked internet personality by night — until a chain of ill-fated events overtakes her life.
,80235864,2018,1,U/A 16+ ,Drama,"After helping thwart a terrorist attack, a war veteran is assigned to protect a politician who was a main proponent of the very conflict he fought in."
,81166770,2021,1,U/A 16+ ,Drama,"After fleeing an abusive relationship, a young mother finds a job cleaning houses as she fights to provide for her child and build them a better future."
,80990771,2020,2,A ,Documentaries,Ottoman Sultan Mehmed II wages an epic campaign to take the Byzantine capital of Constantinople and shapes the course of history for centuries.
,81122196,2020,2,A ,Comedies,"Real life mom-daughter duo Neena and Masaba Gupta play versions of themselves in this playful, fictional peek into their lives in fashion and film."
,81173113,2022,1,U/A 16+ ,Romance,"Relentlessly pursued by a powerful politician’s daughter who will do anything to make him hers, a man slips down a dark, risky path to reclaim his life."
,81133092,2022,1,U/A 16+ ,Drama,"When India’s most famous actress goes missing, the search for her chips away at the flawless facade of her life and family, revealing painful truths."
,81150303,2022,1,A ,Fantasy,"After years of imprisonment, Morpheus — the King of Dreams — embarks on a journey across worlds to find what was stolen from him and restore his power."
,80194558,2018,1,U/A 13+ ,Drama,Two teen cricket prodigies struggle against their overbearing father and a system stacked against them to realize their own ambitions and identities.
,81324386,2021,1,U/A 16+ ,Comedies,"With satirical sketches, cheeky debates and blistering roasts, 16 of India’s wittiest entertainers compete in teams to be named the ultimate comedy champs."
,81447461,2023,1,A ,Comedies,A road rage incident between two strangers — a failing contractor and an unfulfilled entrepreneur — sparks a feud that brings out their darkest impulses.
,81159258,2019,1,U/A 13+ ,Romance,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide."
,81516491,2023,1,A ,Thrillers,An office worker who is insecure about her looks becomes a masked internet personality by night — until a chain of ill-fated events overtakes her life.
,81517188,2022,2,U/A 16+ ,Fantasy,"A powerful sorceress in a blind woman's body encounters a man from a prestigious family, who wants her help to change his destiny."
,81671426,2023,1,U/A 13+ ,Romance,"Ban Ji-eum can endlessly reincarnate. But when her 18th life gets cut short, she dedicates the next one to finding her now grown-up childhood love."
,81365087,2021,1,U/A 16+ ,Drama,"During a visit to his motherland, a Korean-Italian mafia lawyer gives an unrivaled conglomerate a taste of its own medicine with a side of justice."
,81509440,2022,1,U/A 13+ ,Romance,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal."
,81243992,2020,1,U/A 13+ ,Romance,An extraordinary road to emotional healing opens up for an antisocial children's book writer and a selfless psych ward caretaker when they cross paths.
,81239224,2020,2,U/A 16+ ,Drama,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist."
,81237994,2022,1,A ,Horror,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.
,81361096,2023,1,U/A 16+ ,Drama,"Fame. Money. Power. Seo A-ri achieves social media stardom overnight — but deadly consequences await in this glitzy, gilded world of influencers."
,81193309,2020,1,U/A 13+ ,Drama,"In a colorful Seoul neighborhood, an ex-con and his friends fight a mighty foe to make their ambitious dreams for their street bar a reality."
,81519223,2022,1,A ,Drama,"Years after surviving horrific abuse in high school, a woman puts an elaborate revenge scheme in motion to make the perpetrators pay for their crimes."
,81682438,2023,1,U/A 16+ ,Drama,"Twenty years after leaving her medical career, a housewife returns as a first-year resident — struggling to find her footing in a job full of surprises."
,81473182,2021,1,U/A 16+ ,Romance,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way."
,81669775,2023,1,A ,Drama,A tragic accident leaves an ambitious prosecutor with the mind of a child — forcing him and his mother to embark on a journey to heal their relationship.
,81362748,2021,3,U/A 13+ ,Drama,"Everything comes unraveling for three successful women who work on a radio show as twists, turns and troubles plague their seemingly happy marriages."
,81290293,2020,1,U/A 13+ ,Romance,Young entrepreneurs aspiring to launch virtual dreams into reality compete for success and love in the cutthroat world of Korea's high-tech industry.
,81435649,2021,1,U/A 16+ ,Romance,The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.
,81260283,2020,1,U/A 16+ ,Fantasy,"A modern-day Korean emperor passes through a mysterious portal and into a parallel world, where he encounters a feisty police detective."
,81444051,2023,1,U/A 16+ ,Action,Two young boxers band together with a benevolent moneylender to take down a ruthless loan shark who preys on the financially desperate.
,81572781,2022,1,U/A 16+ ,Romance,"Inside a national weather service, love proves just as difficult to predict as rain or shine for a diligent forecaster and her free-spirited co-worker."
,81430282,2021,1,U/A 16+ ,Romance,"When the crown prince is killed, his twin sister assumes the throne while trying to keep her identity and affection for her first love a royal secret."
,80997343,2022,1,A ,Thrillers,"Thieves overtake the mint of a unified Korea. With hostages trapped inside, the police must stop them — as well as the shadowy mastermind behind it all."
,81649877,2023,1,U/A 16+ ,Comedies,A mother with a heart of gold navigates the cutthroat world of private education when her daughter tries to join a celebrity math instructor’s class.
,81611740,2022,1,U/A 13+ ,Romance,Four men and women working at the same bank get entangled in a complicated romance as they discover how far they’re willing to go for love.
,81486372,2021,1,U/A 13+ ,Romance,"Years after filming a viral documentary in high school, two bickering ex-lovers get pulled back in front of the camera — and into each other's lives."
,81568842,2022,1,U/A 16+ ,Drama,Romance is sweet and bitter — and life riddled with ups and downs — in multiple stories about people who live and work on bustling Jeju Island.
,81026700,2019,2,U/A 13+ ,Drama,"Due to various personal reasons, a group of Yun Tae-o’s friends move into his house, where they experience love, friendship, and everything in between."
,81045349,2019,1,U/A 13+ ,Romance,A gifted writer who's the youngest editor-in-chief ever at his publishing company gets enmeshed in the life of a former copywriter desperate for a job.
,81095101,2019,1,U/A 16+ ,Action,"When his nephew dies in a plane crash, stunt man Cha Dal-geon resolves to find out what happened, with the help of covert operative Go Hae-ri."
,81243996,2020,1,U/A 13+ ,Drama,"When the ghost of a woman gains a second chance at life for 49 days, she reappears in front of her remarried husband and young daughter."
,81343748,2022,1,A ,Thrillers,An ordinary entrepreneur joins a secret government mission to capture a Korean drug lord operating in South America. Based on true events.
,81090386,2022,1,A ,Thrillers,"When a software developer creates a dating app that a serial killer uses to find his next targets, she’s drawn into a dark world of romance and murder."
,81503460,2022,1,A ,Drama,"Made half-human and half-spirit by accident, a young man is employed by a company of grim reapers in the underworld to carry out special missions."
,81094069,2019,1,U/A 13+ ,Romance,"When Lee Jeong-in and Yu Ji-ho meet, something unexpected happens. Or it just may be that spring is in the air -- and anything is possible."
,81517168,2022,1,U/A 13+ ,Drama,"In a time when dreams seem out of reach, a teen fencer pursues big ambitions and meets a hardworking young man who seeks to rebuild his life."
,81413647,2021,1,U/A 16+ ,Drama,"When a grim incident occurs at their prestigious school, justice through law is put to a test by a tough law professor and his ambitious students."
,81610895,2022,1,U/A 16+ ,Drama,"Three sisters, who only have each other and never enough money, get entangled in a conspiracy involving the rich and powerful."
,81318872,2020,1,U/A 16+ ,Romance,"Veering off course from his preset path, a track star follows his own pace and heart for the first time after a film translator steps into his life."
,81610893,2022,1,U/A 16+ ,Drama,"A spirited queen tries to rein in her rowdy sons in order to make one of them the next king of Joseon, while her competitors vie to snatch the throne."
,80217863,2023,1,U/A 16+ ,Action,"With his straw hat and ragtag crew, young pirate Monkey D. Luffy goes on an epic voyage for treasure in this live-action adaptation of the popular manga."
,81214929,2023,1,U/A 13+ ,Documentaries,Travel around the world with author Dan Buettner to discover five unique communities where people live extraordinarily long and vibrant lives.
,81511881,2023,1,U/A 16+ ,Drama,A competitive biker takes the identity of her long-lost identical twin sister to bring her killers to justice and get the truth behind their separation.
,81175265,2023,1,U/A 13+ ,Romance,"The steady boyfriend. The one who got away. The charming rock star. Who will Cami choose? In this interactive rom-com, her love life is in your hands."
,81236338,2021,2,A ,Anime,"To gain the skills he needs to surpass his powerful father, Baki enters Arizona State Prison to take on the notorious inmate known as Mr. Unchained."
,80232926,2020,3,U/A 16+ ,Drama,"In a Norwegian town poisoned by pollution and rattled by melting glaciers, the End Times feel all too real. It’ll take a legend to battle an old evil."
,81443485,2023,1,U/A 16+ ,Documentaries,"Follow a group of competitors as they train for the 2022 Invictus Games, a global sporting event founded by Prince Harry for wounded service members."
,81552473,2023,1,U/A 16+ ,Comedies,"When a golden opportunity arises to boost the fortunes of a forgotten fishing town, its residents set out to trick their way to making it happen."
,81476887,2023,1,U/A 16+ ,Action,A British woman's tranquil life in Barcelona spirals out of control when an armed robbery at a supermarket exposes her secret... and violent past.
,81669779,2023,1,U/A 16+ ,Romance,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.
,81416306,2023,1,U/A 13+ ,Comedies,BFFs Stacy and Lydia are both planning epic bat mitzvahs. But it all unravels when a popular boy — and middle school drama — threaten to ruin everything.
,81478540,2023,1,A ,Horror,"Eight horror-loving friends fight for their lives when a killer clown who seems to know the grim secret they share begins to pick them off, one by one."
,81686894,2023,1,A ,TV Variety & Talk Shows,"Shin Dong-youp and Sung Si-kyung embark on a laughter-filled journey to Taiwan, aiming to gain a deeper understanding of its sex culture and business."
,81297382,2022,2,U/A 7+ ,Kids,Two clever sheep use karate and high-tech gadgets to protect their flock from a hungry wolf who's determined to make them all his dinner.
,81313531,2023,1,U/A 16+ ,Drama,"In the cartel-run town of Gulaabgunj, an unprecedented opium deal pulls a big-city cop and a lovesick mechanic into its chaotic clutches."
,80189685,2019,3,A ,Fantasy,"Geralt of Rivia, a mutated monster-hunter for hire, journeys toward his destiny in a turbulent world where people often prove more wicked than beasts."
,81671440,2023,1,U/A 13+ ,Romance,"Amid a tense inheritance fight, a charming heir clashes with his hardworking employee who's known for her irresistible smile — which he cannot stand."
,81383247,2023,1,U/A 7+ ,Kids,"After a guardian of magical jewels turns an awkward girl and a popular boy into superheroes, they can never reveal their identities — even to each other."
,81111279,2023,1,U/A 16+ ,Documentaries,"This docuseries follows the rise and fall of Veerappan, a dreaded smuggler whose bloody reign sparked a 20-year-long manhunt in south India."
,80237245,2023,1,U/A 7+ ,Kids,"A stick-wielding monkey teams with a young girl on an epic quest for immortality, battling demons, dragons, gods — and his own ego — along the way."
,81416533,2023,2,U/A 13+ ,Action,An intelligence operative for a shadowy global peacekeeping agency races to stop a hacker from stealing its most valuable — and dangerous — weapon.
,80179190,2020,4,U/A 13+ ,Comedies,"After a traumatic year, an Indian-American teen just wants to spruce up her social status — but friends, family and feelings won’t make it easy on her."
,81323551,2020,2,U/A 16+ ,Action,"Noodle shop employees by day and demon hunters by night, the Counters use special abilities to chase down malevolent spirits that prey on humans."
,81004665,2023,1,U/A 7+ ,Kids,An underdog teen joins a group of young Cadets who've been chosen to bond with Robo Mechs from space and defend Earth against alien invaders.
,81294811,2022,2,U/A 7+ ,Kids,"When an explosive battle with Dr. Eggman shatters the universe, Sonic races through parallel dimensions to reconnect with his friends and save the world."
,81516491,2023,1,A ,Thrillers,An office worker who is insecure about her looks becomes a masked internet personality by night — until a chain of ill-fated events overtakes her life.
,81443393,2023,1,U/A 16+ ,Drama,"When an NRI bridegroom is found dead days before his wedding, two cops must unravel the troubling case as turbulence unfolds in their own lives."
,81479822,2023,2,A ,Drama,"Four eminent Indian directors explore sex, desire and love through short films in this sequel to 2018's Emmy-nominated ""Lust Stories."""
,81303831,2022,2,U/A 16+ ,Thrillers,"Sidelined after an accident, hotshot Los Angeles lawyer Mickey Haller restarts his career — and his trademark Lincoln — when he takes on a murder case."
,81098494,2023,2,A ,Action,"Back from the brink of death, highly skilled commando Tyler Rake takes on another dangerous mission: saving the imprisoned family of a ruthless gangster."
,80218200,2018,4,A ,Action,"After striking out on his own, Batman's former partner Dick Grayson encounters a number of troubled young heroes in desperate need of a mentor."
,81361096,2023,1,U/A 16+ ,Drama,"Fame. Money. Power. Seo A-ri achieves social media stardom overnight — but deadly consequences await in this glitzy, gilded world of influencers."
,81059939,2022,2,U/A 13+ ,Romance,Teens Charlie and Nick discover their unlikely friendship might be something more as they navigate school and young love in this coming-of-age series.
,81035568,2023,2,U/A 7+ ,Kids,An intergalactic bounty hunter takes dad duty to new extremes when his two kids accidentally hitch a ride with him to outer space and crash his mission.
,81564905,2023,1,U/A 13+ ,Anime,"Miyo’s abusive family deems her worthless – but together with her powerful husband-to-be, her true self and hidden powers slowly begin to shine."
,81444051,2023,1,U/A 16+ ,Action,Two young boxers band together with a benevolent moneylender to take down a ruthless loan shark who preys on the financially desperate.
,81669777,2023,1,U/A 16+ ,Comedies,A psychic vet and a detective join forces to crack small-town cases — but their skills are tested when they unravel a chilling serial killer mystery.
,80049832,2019,2,U/A 7+ ,Documentaries,Experience our planet's natural beauty and examine how climate change impacts all living creatures in this ambitious documentary of spectacular scope.
,81009946,2021,8,U ,Kids,"Cute cats, quirky crafts and colorful magic! Join kitty enthusiast Gabby and her sidekick Pandy Paws as they team up for a series of animated adventures."
,81553437,2023,1,A ,Thrillers,A married professor is pulled into a passionate affair with a younger man that uncovers a path of tragedy and betrayal from those closest to her.
,81153694,2021,1,U/A 7+ ,Kids,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.
,80994666,2020,1,U/A 7+ ,Kids,"When alien invaders capture Earth’s superheroes, their kids must learn to work together to save their parents — and the planet."
,80993016,2022,1,U/A 7+ ,Kids,An extraordinary girl with a sharp mind and a vivid imagination takes a daring stand to change her story — with miraculous results. Meet Matilda.
,81223075,2019,1,U/A 7+ ,Kids,"After accepting an invitation from a mysterious trainer, Ash, Misty and Brock meet Mewtwo, an artificially created Pokémon who wants to do battle."
,81018682,2022,1,U/A 7+ ,Kids,"When a young girl stows away on the ship of a legendary sea monster hunter, they launch an epic journey into uncharted waters — and make history to boot."
,81312563,2020,1,U/A 7+ ,Kids,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal."
,81002813,2021,1,U/A 7+ ,Kids,"They might look dangerous, but these wildly misunderstood creatures have hearts of gold — and they’re breaking out of captivity on a quest to find home."
,81381727,2021,1,U/A 7+ ,Kids,"When a lost and lonely alien crash-lands on Earth, his new crew of talking animal friends helps him get back home — and try to save the world!"
,81011712,2021,1,U/A 7+ ,Kids,A mom and dad who usually say no decide to say yes to their kids' wildest requests — with a few ground rules — on a whirlwind day of fun and adventure.
,80234520,2023,1,U/A 7+ ,Kids,A determined boy accepts a king's challenge to perform three impossible tasks in exchange for a magical elephant — and the chance to chase his destiny.
,81570889,2022,1,U/A 7+ ,Kids,"A spoiled gamer wants to compete in an upcoming tournament, but his mother's illness and an eccentric aunt force him to rethink his priorities."
,81155175,2023,1,U/A 7+ ,Drama,"When his beloved dog goes missing, a young man embarks on an incredible search with his parents to find him and give him life-saving medication."
,80214236,2020,1,U/A 7+ ,Kids,"Fueled by memories of her mother, resourceful Fei Fei builds a rocket to the moon on a mission to prove the existence of a legendary moon goddess."
,81220825,2022,2,U/A 7+ ,Kids,"Joined by a larger-than-life outlaw, a daring young orphan journeys through a land of dreams to find a precious pearl that will grant her greatest wish."
,80988892,2018,1,U/A 7+ ,Kids,"When lonely Mai forms an unlikely bond with a top-secret robot, they embark on an intense, action-packed adventure to foil the plot of a vicious villain."
,81159137,2021,1,U/A 7+ ,Kids,"Two cute, fuzzy creatures accidentally time-travel to the future... where they're extinct! Can this doughnut-shaped duo save their species?"
,81283585,2021,1,U/A 7+ ,Drama,"When a teen in rural India discovers a life-changing passion for skateboarding, she faces a rough road as she follows her dream to compete."
,81194110,2022,1,U/A 7+ ,Romance,"Landing the lead in the school musical is a dream come true for Jodi, until the pressure sends her confidence — and her relationship — into a tailspin."
,80994878,2020,1,U/A 7+ ,Kids,"After blowing a Broadway audition, a self-centered dancer reluctantly returns home and agrees to coach a squad of young hopefuls for a big competition."
,81228331,2022,1,U/A 7+ ,Romance,"New York hairdresser Izzy seizes the chance to work at the wedding of a charming prince, but when sparks between them fly, will love — or duty — prevail?"
,81024153,2020,1,U ,Kids,"Using special powers from a magical mask, a young WWE fan causes chaos when he enters a wrestling competition and fights an intimidating rival."
,80105067,2016,1,U/A 7+ ,Kids,"At Hills Village Middle School, budding cartoonist Rafe and best pal Leo challenge their uptight principal by breaking every rule in his handbook."
,80238399,2020,1,U/A 7+ ,Comedies,What do you do if your parents are kidnapped by a crew of international thieves? You begin a wild overnight adventure — complete with spy gear.
,80992263,2023,1,U/A 7+ ,Kids,"While visiting family in Mexico, a lonely boy befriends a mythical creature hiding on his grandfather's ranch and embarks on the adventure of a lifetime."
,80241136,2020,1,U/A 7+ ,Kids,"A fearless teen leans into the rush of high-speed go-kart racing, backed by good friends — and a surly ex-driver who becomes his coach."
